"S/W catalog ID","S/W catalog name","S/W ver.","S/W category","S/W type","License ID","S/W distribution type","Serial No./Product ID","Host name","User ID","Ownership dept.","Use dept.","License name"
"10021082","Trend Micro OfficeScan Agent","","","Unconfirmed","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","","","Unconfirmed","","Unconfirmed","","T1764650-05","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10021082","Trend Micro OfficeScan Agent","12.0.6062","","Unconfirmed","","Unconfirmed","","T1764650-04","","TDSC/TEKR","TDSC/TEKR",""
"10021113","MarkAny Inc. e-PageSafer V2.5 NoAX ( Report )_2.5.1.91","v2.5","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021114","espider 2.3.6","2.3.6","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021154","Everything 1.4.1.1026 (x64)","1.4.1.1026","","Unconfirmed","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10021154","Everything 1.4.1.1026 (x64)","1.4.1.1026","","Unconfirmed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-MSJ-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-KHR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-LZS-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-LJY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-KMD-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021220","Microsoft Windows Desktop Runtime - 8.0.8 (x64)","8.0.8.33916","","Unconfirmed","","Unconfirmed","","TEKR-MYK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3192","","Unconfirmed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-LZS-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-SDJ-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3192","","Unconfirmed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-KMK-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3128","","Unconfirmed","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-JAN-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3192","","Unconfirmed","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10021241","KeySharp biz v2.2 For 32bit","2.2.0.3195","","Unconfirmed","","Unconfirmed","","TEKR-LJW-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-JYH-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021329","Delfino G3 (x86) 버전 3.7.0.0","3.7.0.0","","Unconfirmed","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021350","Windows Driver Package - Mirametrix Inc (WUDFRd) Camera  (05/03/2023 20.0.0.0)","05/03/2023 20.0.0.0","","Unconfirmed","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10021350","Windows Driver Package - Mirametrix Inc (WUDFRd) Camera  (05/03/2023 20.0.0.0)","05/03/2023 20.0.0.0","","Unconfirmed","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10021350","Windows Driver Package - Mirametrix Inc (WUDFRd) Camera  (05/03/2023 20.0.0.0)","05/03/2023 20.0.0.0","","Unconfirmed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10021350","Windows Driver Package - Mirametrix Inc (WUDFRd) Camera  (05/03/2023 20.0.0.0)","05/03/2023 20.0.0.0","","Unconfirmed","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10021352","Nearby Share","1.0.1184.0","","Unconfirmed","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10021356","PowerShell 7.4.5.0-x64","7.4.5.0","","Unconfirmed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021356","PowerShell 7.4.5.0-x64","7.4.5.0","","Unconfirmed","","Unconfirmed","","TEKR-CMS-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.24.19607.0","","Managed","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.34.20610.0","","Managed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KMD-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","TEKR-LZS-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-JCY-19A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.34.20610.0","","Managed","","Unconfirmed","","TEKR-MYK-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","TEKR-LJY-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-CPS-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","TEKR-LKR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-HRA-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","T1764650-05","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KJY-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KSG-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-CJW-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-JYH-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SDJ-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-CMS-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LSK-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KSR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.35.20709.0","","Managed","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.35.20709.0","","Managed","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.31.20309.0","","Managed","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MYK-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-CMS-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.35.20709.0","","Managed","","Unconfirmed","","TEKR-SVRCHK-19B","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.34.20610.0","","Managed","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.22.19409.0","","Managed","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KMK-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LHH-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-JAN-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.16.18613.0","","Managed","","Unconfirmed","","TEKR-SPARE-PC12","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-JCY-17B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.21.19205.0","","Managed","","Unconfirmed","","TEKR-SPARE-PC06","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.22.19409.0","","Managed","","Unconfirmed","","TEKR-SPACE-PC18","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-YSK-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-18","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.35.20709.0","","Managed","","Unconfirmed","","T1764650-17","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","T1764650-16","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MYK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LJW-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LKR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.33.20505.0","","Managed","","Unconfirmed","","TEKR-MSJ-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KHR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LZS-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-LJY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-KMD-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021402","CrowdStrike Windows Sensor","7.37.20907.0","","Managed","","Unconfirmed","","TEKR-MYK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10021593","LADMLauncherService","1.0.0843","","Unconfirmed","","Unconfirmed","","TEKR-MYK-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021593","LADMLauncherService","1.0.0843","","Unconfirmed","","Unconfirmed","","TEKR-CMS-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","147.0.3912.60","","Unconfirmed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.66","","Unconfirmed","","Unconfirmed","","TEKR-KMD-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.66","","Unconfirmed","","Unconfirmed","","TEKR-JCY-19A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","147.0.3912.60","","Unconfirmed","","Unconfirmed","","TEKR-MYK-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-CPS-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","147.0.3912.60","","Unconfirmed","","Unconfirmed","","TEKR-LKR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-HRA-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KJY-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KSG-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-CJW-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.66","","Unconfirmed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-JYH-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-SDJ-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.66","","Unconfirmed","","Unconfirmed","","TEKR-CMS-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","147.0.3912.60","","Unconfirmed","","Unconfirmed","","TEKR-LSK-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.66","","Unconfirmed","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KSR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","148.0.3967.96","","Unconfirmed","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.80","","Unconfirmed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10021596","Copilot","149.0.4022.62","","Unconfirmed","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
